id,age,sex,cb,order,block,part,trial,cue,buses_order,trans_type,surprise,ans,response,RT,ACC,performance
1,24,male,1,1,3,changepoint,7,stimuli/house1.png,stimuli/blue-red.png,oddball,steady,l,l,0.3083554,1,2
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,8,stimuli/house2.png,stimuli/blue-red.png,oddball,steady,a,a,0.468343599,1,3
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,9,stimuli/house1.png,stimuli/red-blue.png,oddball,steady,a,a,0.388495501,1,4
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,10,stimuli/house2.png,stimuli/red-blue.png,oddball,steady,l,l,0.449495999,1,5
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,11,stimuli/house2.png,stimuli/red-blue.png,regular,switch,a,l,0.311804801,0,5
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,12,stimuli/house1.png,stimuli/blue-red.png,regular,steady,a,l,0.318293098,0,5
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,13,stimuli/house1.png,stimuli/red-blue.png,regular,steady,l,l,0.281181099,1,6
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,14,stimuli/house2.png,stimuli/red-blue.png,regular,steady,a,a,0.661760001,1,7
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,15,stimuli/house1.png,stimuli/blue-red.png,oddball,switch,l,a,0.3460865,0,7
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,16,stimuli/house1.png,stimuli/red-blue.png,oddball,steady,a,l,0.342852199,0,7
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,17,stimuli/house1.png,stimuli/blue-red.png,oddball,steady,l,a,0.321605401,0,7
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,18,stimuli/house1.png,stimuli/blue-red.png,regular,switch,a,a,0.437612699,1,8
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,19,stimuli/house2.png,stimuli/red-blue.png,regular,steady,a,a,0.3282598,1,9
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,20,stimuli/house2.png,stimuli/red-blue.png,regular,steady,a,a,0.278684098,1,10
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,21,stimuli/house1.png,stimuli/blue-red.png,regular,steady,a,a,0.454659101,1,11
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,22,stimuli/house2.png,stimuli/blue-red.png,regular,steady,l,l,0.285236999,1,12
,,,,,,,,,,,,,,,,
1,24,male,1,1,3,changepoint,23,stimuli/house1.png,stimuli/blue-red.png,regular,steady,a,a,0.262396701,1,13
,,,,,,,,,,,,,,,,
